timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado
1768631401,2026-01-17 06:30:01,2026-01-17 03:30:01,Isluga,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 10:02:32,2026-01-17 16:46:34,NO
1768631401,2026-01-17 06:30:01,2026-01-17 03:30:01,Lascar,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 10:02:32,2026-01-17 16:46:34,NO
1768631401,2026-01-17 06:30:01,2026-01-17 03:30:01,Lascar,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 17:00:39,NO
1768631401,2026-01-17 06:30:01,2026-01-17 03:30:01,Lastarria,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 10:02:32,2026-01-17 16:46:34,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Villarrica,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Llaima,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Nevados de Chillan,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Villarrica,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Nevados de Chillan,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,PlanchonPeteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Puyehue-Cordon Caulle,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,PlanchonPeteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Chaiten,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Copahue,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Chaiten,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Copahue,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Puyehue-Cordon Caulle,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625641,2026-01-17 04:54:01,2026-01-17 01:54:01,Llaima,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Isluga,VIIRS375,0.37,25.48,FALSO_POSITIVO,NULO,No descargada,2026-01-17 07:02:33,2026-01-17 10:01:32,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Lascar,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Lastarria,VIIRS375,0.21,21.85,FALSO_POSITIVO,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Lastarria,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:16:36,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Lascar,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 07:17:33,2026-01-17 10:01:32,NO
1768625281,2026-01-17 04:48:01,2026-01-17 01:48:01,Isluga,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:17:33,2026-01-17 07:01:32,NO
1768624200,2026-01-17 04:30:00,2026-01-17 01:30:00,Nevados de Chillan,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:02:33,2026-01-17 06:16:32,NO
1768624200,2026-01-17 04:30:00,2026-01-17 01:30:00,Copahue,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:02:33,2026-01-17 06:16:32,NO
1768624200,2026-01-17 04:30:00,2026-01-17 01:30:00,PlanchonPeteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 06:02:33,2026-01-17 06:16:32,NO
1768618800,2026-01-17 03:00:00,2026-01-17 00:00:00,PlanchonPeteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Llaima,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Villarrica,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Puyehue-Cordon Caulle,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Chaiten,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Nevados de Chillan,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768618500,2026-01-17 02:55:00,2026-01-16 23:55:00,Copahue,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 02:02:36,2026-01-17 06:47:35,NO
1768613100,2026-01-17 01:25:00,2026-01-16 22:25:00,Isluga,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 01:02:34,2026-01-17 06:47:35,NO
1768613100,2026-01-17 01:25:00,2026-01-16 22:25:00,Lastarria,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 01:02:34,2026-01-17 06:47:35,NO
1768613100,2026-01-17 01:25:00,2026-01-16 22:25:00,Lascar,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-17 01:02:34,2026-01-17 06:47:35,NO
1768612800,2026-01-17 01:20:00,2026-01-16 22:20:00,Lastarria,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 23:47:33,2026-01-17 01:01:35,NO
1768612800,2026-01-17 01:20:00,2026-01-16 22:20:00,PlanchonPeteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 23:47:33,2026-01-17 02:01:31,NO
1768612800,2026-01-17 01:20:00,2026-01-16 22:20:00,Copahue,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 23:47:33,2026-01-17 02:01:31,NO
1768612800,2026-01-17 01:20:00,2026-01-16 22:20:00,Nevados de Chillan,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 23:47:33,2026-01-17 02:01:31,NO
1768595400,2026-01-16 20:30:00,2026-01-16 17:30:00,Lascar,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 20:17:37,2026-01-17 01:01:35,NO
1768595400,2026-01-16 20:30:00,2026-01-16 17:30:00,Isluga,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 20:17:37,2026-01-17 01:01:35,NO
1768595400,2026-01-16 20:30:00,2026-01-16 17:30:00,Lastarria,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 20:17:37,2026-01-16 23:46:35,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Llaima,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 02:01:31,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Villarrica,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 02:01:31,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,PlanchonPeteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-16 23:46:35,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Copahue,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-16 23:46:35,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Puyehue-Cordon Caulle,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 02:01:31,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Nevados de Chillan,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-16 23:46:35,NO
1768595100,2026-01-16 20:25:00,2026-01-16 17:25:00,Chaiten,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 02:01:31,NO
1768591081,2026-01-16 19:18:01,2026-01-16 16:18:01,Lastarria,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768591081,2026-01-16 19:18:01,2026-01-16 16:18:01,Lastarria,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 19:02:37,2026-01-17 06:16:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Copahue,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Chaiten,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 19:02:37,2026-01-17 06:16:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Puyehue-Cordon Caulle,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 19:02:37,2026-01-17 06:16:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Puyehue-Cordon Caulle,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,PlanchonPeteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Llaima,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Chaiten,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Nevados de Chillan,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Nevados de Chillan,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 06:01:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Llaima,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 06:16:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,PlanchonPeteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 06:01:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Copahue,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 18:47:33,2026-01-17 06:01:32,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Villarrica,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:32:32,2026-01-17 07:16:36,NO
1768590721,2026-01-16 19:12:01,2026-01-16 16:12:01,Villarrica,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 19:02:37,2026-01-17 06:16:32,NO
1768589640,2026-01-16 18:54:00,2026-01-16 15:54:00,Isluga,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 04:02:34,2026-01-17 07:01:32,NO
1768589640,2026-01-16 18:54:00,2026-01-16 15:54:00,Isluga,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 20:02:34,2026-01-17 06:16:32,NO
1768589640,2026-01-16 18:54:00,2026-01-16 15:54:00,Lascar,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-17 04:02:34,2026-01-17 07:16:36,NO
1768589640,2026-01-16 18:54:00,2026-01-16 15:54:00,Lascar,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 20:02:34,2026-01-17 06:16:32,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Isluga,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:02:33,2026-01-17 04:01:32,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Lascar,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 20:01:31,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Isluga,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 20:01:31,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Lascar,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:02:33,2026-01-17 04:01:32,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Lastarria,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 19:01:32,NO
1768584961,2026-01-16 17:36:01,2026-01-16 14:36:01,Lastarria,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 23:02:33,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Puyehue-Cordon Caulle,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 19:01:32,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Villarrica,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Llaima,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 18:46:33,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,PlanchonPeteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,PlanchonPeteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 18:46:33,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Chaiten,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 19:01:32,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Nevados de Chillan,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 18:46:33,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Copahue,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 18:46:33,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Puyehue-Cordon Caulle,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Copahue,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Chaiten,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Villarrica,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 17:32:36,2026-01-16 19:01:32,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Nevados de Chillan,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768584601,2026-01-16 17:30:01,2026-01-16 14:30:01,Llaima,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 22:47:34,2026-01-16 23:31:34,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Llaima,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Nevados de Chillan,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Villarrica,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Puyehue-Cordon Caulle,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,PlanchonPeteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 16:16:34,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Chaiten,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Copahue,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 18:46:33,NO
1768569600,2026-01-16 13:20:00,2026-01-16 10:20:00,Peteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 16:14:37,NO
1768569300,2026-01-16 13:15:00,2026-01-16 10:15:00,Lascar,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 20:16:32,NO
1768569300,2026-01-16 13:15:00,2026-01-16 10:15:00,Lastarria,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 20:16:32,NO
1768569300,2026-01-16 13:15:00,2026-01-16 10:15:00,Isluga,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 11:48:36,2026-01-16 20:16:32,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Puyehue-Cordon Caulle,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 07:32:31,2026-01-16 17:31:31,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Villarrica,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 15:02:34,2026-01-16 22:46:33,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Chaiten,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 15:02:34,2026-01-16 22:46:33,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Chaiten,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 07:32:31,2026-01-16 17:31:31,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Puyehue-Cordon Caulle,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 15:02:34,2026-01-16 22:46:33,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Villarrica,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 07:32:31,2026-01-16 17:31:31,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Llaima,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 07:32:31,2026-01-16 17:31:31,NO
1768546441,2026-01-16 06:54:01,2026-01-16 03:54:01,Llaima,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 15:02:34,2026-01-16 22:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Nevados de Chillan,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Llaima,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Puyehue-Cordon Caulle,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Copahue,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Peteroa,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Chaiten,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768546200,2026-01-16 06:50:00,2026-01-16 03:50:00,Villarrica,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768545900,2026-01-16 06:45:00,2026-01-16 03:45:00,Lascar,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768545900,2026-01-16 06:45:00,2026-01-16 03:45:00,Isluga,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768545900,2026-01-16 06:45:00,2026-01-16 03:45:00,Lastarria,MODIS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 06:18:35,2026-01-16 11:46:33,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Copahue,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:18:32,2026-01-16 17:31:31,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Lastarria,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 23:01:32,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Lascar,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 23:01:32,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,PlanchonPeteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 22:46:33,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Peteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:02:33,2026-01-16 16:14:37,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,PlanchonPeteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 16:16:34,2026-01-16 17:31:31,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Nevados de Chillan,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 22:46:33,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Copahue,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 22:46:33,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Lascar,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:02:33,2026-01-16 17:31:31,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Lastarria,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:02:33,2026-01-16 17:31:31,NO
1768545000,2026-01-16 06:30:00,2026-01-16 03:30:00,Nevados de Chillan,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:02:33,2026-01-16 17:31:31,NO
1768544640,2026-01-16 06:24:00,2026-01-16 03:24:00,Isluga,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 08:02:33,2026-01-16 17:31:31,NO
1768544640,2026-01-16 06:24:00,2026-01-16 03:24:00,Isluga,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 18:17:36,2026-01-16 23:01:32,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,Peteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 14:04:34,2026-01-16 16:14:37,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,Peteroa,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 05:32:45,2026-01-16 08:00:37,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,PlanchonPeteroa,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 16:16:34,2026-01-16 18:16:34,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,Llaima,VIIRS,0.0,0.0,RUTINA,NULO,No descargada,2026-01-16 05:32:45,2026-01-16 07:30:37,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,Villarrica,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 14:04:34,2026-01-16 15:00:35,NO
1768540321,2026-01-16 05:12:01,2026-01-16 02:12:01,Llaima,VIIRS375,0.0,0.0,EVIDENCIA_DIARIA,NULO,No descargada,2026-01-16 14:04:34,2026-01-16 15:00:35,NO
